node	Albay	Aurora	Batangas	Benguet	Bulacan	Cagayan	Camarines Norte	Camarines Sur	Catanduanes	Cavite	Cebu	Davao del Sur	Ifugao	Ilocos Sur	Isabela	Kalinga	La Union	Laguna	Lanao del Norte	Metropolitan Manila	Misamis Oriental	Mountain Province	Negros Oriental	Nueva Ecija	Nueva Vizcaya	Oriental Mindoro	Palawan	Pampanga	Pangasinan	Quezon	Rizal	Romblon	Sorsogon	Tarlac	Zambales
n112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R1.PHL/2009/TRa-257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2009/TRa-132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2008/TRa-062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2009/TRa-113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
RV/R1.PHL/2009/TRa-153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
n120120	3.925567229677573e-09	9.42433440027092e-10	8.81059740150368e-09	9.419693219647031e-10	8.182063942988474e-09	3.3770984193890906e-09	2.8214687593588933e-09	2.2407806291983874e-09	1.9217218690992004e-09	9.580484438780784e-09	1.0245946035963895e-09	9.420389233790985e-10	3.775376600221318e-09	3.4525971183377974e-09	9.880301859170609e-10	2.2444042745365732e-09	3.7702161495167986e-09	6.465958881279569e-09	1.8710888462983676e-09	4.275495458943961e-09	3.42082771220758e-09	2.001908487403259e-09	1.0152132757533492e-09	1.9096424343882364e-08	2.811014700280792e-09	1.8710881925250602e-09	9.768306415798957e-10	2.8980403160786773e-08	0.9999998467788626	2.818916184883225e-09	1.8710813390987254e-09	3.7945355514942375e-09	1.9013632619135953e-09	6.651845906124891e-09	4.455698276320949e-09
n121121	5.142018395650967e-08	1.234473848127981e-08	1.154081722890231e-07	1.2338659099521499e-08	1.0717514399489947e-07	4.4235905746206783e-08	3.695782906041728e-08	2.935151671269062e-08	2.5172232761704466e-08	1.2549276153898276e-07	1.3420950379378633e-08	1.2339570793888866e-08	4.9452868321861334e-08	4.522484741029213e-08	1.294200072099651e-08	2.939898208919125e-08	4.938527265749862e-08	8.469624278306887e-08	2.4509001387900437e-08	5.6003820606897563e-08	4.48087066053164e-08	2.6222580500760076e-08	1.3298066328426004e-08	2.501400677064864e-07	3.68208935270936e-08	2.450899282426064e-08	1.2795300232583198e-08	3.7960823864320517e-07	0.9999979929883723	3.692439342170121e-08	2.45089030526469e-08	4.970382741684538e-08	2.4905559624976408e-08	8.713113735824227e-08	5.836425963934449e-08
n122	9.45214034480697e-10	2.2692295450301392e-10	2.1214514563700033e-09	2.2681120233651393e-10	1.970110615262469e-09	8.131514849235895e-10	6.793647168083017e-10	5.395442683284615e-10	4.6272000321316834e-10	2.306827986704806e-09	2.467060535097861e-10	2.2682796124799354e-10	9.090505242588031e-10	8.313303685496528e-10	2.379019243900729e-10	5.404167844606142e-10	9.078079699598974e-10	1.5568998627863962e-09	4.505283781665193e-10	1.0294711755008716e-09	8.236808018052818e-10	4.82027663117305e-10	2.4444717925775106e-10	4.598114677732314e-09	6.768475459629754e-10	4.5052822074832484e-10	2.352052525805999e-10	6.978019274951104e-09	0.9999999631067917	6.787500975569784e-10	4.5052657055218237e-10	9.136636944267691e-10	4.578179750199682e-10	1.6016584837763654e-09	1.07286114281199e-09
n122122	4.182349220730723e-14	1.0040805651529528e-14	9.386922455337026e-14	1.003586088167022e-14	8.717274919667215e-14	3.5980035793421646e-14	3.0060286774053644e-14	2.387356162600038e-14	2.0474269046567982e-14	1.0207169890208677e-13	1.0916161133949073e-14	1.0036602423985655e-14	4.0223342153687146e-14	3.67844085279948e-14	1.0526599180573416e-14	2.391216840744722e-14	4.016836205590873e-14	6.888914775220713e-14	1.9934818386154453e-14	4.5551672018799566e-14	3.644593323726515e-14	2.1328587469787076e-14	1.0816211274731026e-14	2.034557321169178e-13	2.9948907899647214e-14	1.9934811420770378e-14	1.0407277811767125e-14	3.087608987192816e-13	0.9999999999983676	3.003309132145686e-14	1.9934738403482324e-14	4.0427464055745967e-14	2.0257365858021005e-14	7.086961119070057e-14	4.7471575758575954e-14
n123123	5.142487297906374e-08	1.2345864201818055e-08	1.1541869639611735e-07	1.2339784265679035e-08	1.0718491732958515e-07	4.423993963219813e-08	3.696119925633398e-08	2.9354193286620654e-08	2.51745282254323e-08	1.255042052629045e-07	1.3422174240014247e-08	1.2340696043184094e-08	4.9457377944291125e-08	4.522897147818113e-08	1.2943180906063997e-08	2.9401662991503726e-08	4.938977611585878e-08	8.470396625976769e-08	2.4511236371353193e-08	5.6008927612701946e-08	4.4812792725196084e-08	2.6224971746024635e-08	1.3299278983226878e-08	2.5016287805699184e-07	3.682425123581661e-08	2.451122780693248e-08	1.2796467039987558e-08	3.796428552364507e-07	0.9999979928053521	3.692776056861147e-08	2.4511138027132333e-08	4.970835992431303e-08	2.490783077069804e-08	8.713908287373405e-08	5.836958189431775e-08
RV/R1.PHL/2009/TRa-215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
n126126	0.02681462205246811	2.9297013437160917e-05	0.0002738723815294509	2.9280575832378268e-05	0.00025440101509044985	0.00010519327171099391	0.9591007487863641	0.009104634269132956	0.0004145467365532485	0.0002978039442129358	3.184893530185337e-05	2.9282739359207784e-05	0.00011735563768703533	0.00010732233019464513	3.071246211214298e-05	6.976603820394516e-05	0.00011719544236737474	0.00020099139882186724	5.816172307914164e-05	0.00013894191463933005	0.00010633446652065311	6.222828220746421e-05	3.155732210672257e-05	0.0005936418083616425	8.739510056198116e-05	5.8161702760678495e-05	3.036421994816932e-05	0.0009008500163466557	0.00013537388240754693	8.762439199658448e-05	5.816152729199562e-05	0.0001179509742188534	5.910282534293556e-05	0.00020677021927648185	0.0001385045925531547
RV/R5.PHL/2009/TRa-231	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R5.PHL/2008/TRa-032	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R5.PHL/2008/TRa-031	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R5.PHL/2008/TRa-005	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n131	0.9999999999616717	2.1231200435457833e-13	1.9848347029160278e-12	2.1220506339235263e-13	1.8433184521773916e-12	7.610450702965322e-13	9.342569873475407e-13	3.9144961957771955e-12	4.336076965100328e-13	2.1582734735921425e-12	2.3081873023034025e-13	2.122207430751331e-13	8.505099484383995e-13	7.777949260742853e-13	2.2258169890640573e-13	5.056151636520375e-13	8.493476661437499e-13	1.456639883111473e-12	4.215153487305933e-13	9.703415009748182e-13	7.706375831006357e-13	4.509862748536931e-13	2.2870532247274585e-13	4.302054225073175e-12	6.33279426021101e-13	4.2151520145417474e-13	2.2005855539771988e-13	6.528663122021234e-12	9.786051563897394e-13	6.350400950035302e-13	4.21513702091984e-13	8.548257933532371e-13	4.2833555846897655e-13	1.4985168961128057e-12	1.003773360058661e-12
RV/R5.PHL/2008/TRa-072	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n132	0.5666194813403781	0.0026580552956089326	0.02484955834491541	0.002656746252074132	0.023076833164911877	0.009524829767094525	0.007962459085587278	0.006374062392391789	0.0054200678404391234	0.02702096080386612	0.0028897839977660602	0.002656942557083897	0.010648136200247587	0.009737763477010195	0.0027866570960629463	0.006330155882802356	0.01063358158157285	0.01823670011014803	0.00527725071696886	0.012058793657201916	0.009648160498947839	0.005646216653506378	0.002863324741604166	0.05385987986243881	0.00792823384450397	0.005277248873055601	0.002755069709187199	0.08173682080443438	0.01224576134854816	0.007950519018474168	0.005277229544239744	0.010702172427458637	0.00536263719298251	0.018760978893691032	0.012566927022795472
RV/R5.PHL/2013/TRa-427	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R5.PHL/2012/TRa-344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R5.PHL/2013/TRa-425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R5.PHL/2012/TRa-337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n137137	0.999999999983095	1.4715897286377334e-14	1.3757560048673446e-13	1.4708650186111897e-14	1.2776118449763526e-13	5.273267200582706e-14	4.405663329404332e-14	3.4989311907957743e-14	3.000727737989413e-14	1.4959722247595262e-13	1.5998826347597388e-14	1.4709736997362524e-14	5.89517009084335e-14	5.391156809770965e-14	1.5427880759014397e-14	3.504589436257741e-14	5.887112157050143e-14	1.0096456974181952e-13	2.921665352108979e-14	6.676095025901396e-14	5.3415495592651973e-14	3.1259374333293616e-14	1.5852338912914586e-14	2.981865957839699e-13	4.3893395389386353e-14	2.9216643312558706e-14	1.5253002261375597e-14	4.525228183170732e-13	6.779665390172948e-14	4.4016775388116414e-14	2.9216536297748505e-14	5.925086384902318e-14	1.4535585860061042e-11	1.0386715520569395e-13	6.957477887040655e-14
A12_1973	0.856384593246718	0.0008809571562444245	0.008235869510016943	0.0008805233135288767	0.007648336189301429	0.0031568054510973343	0.0026374203098272282	0.002094611298075259	0.0017963651983152454	0.008955535712829567	0.000957758829662081	0.0008805883747432946	0.0035291033755816535	0.0032273792617459225	0.0009235795613306872	0.002097998568138954	0.003524279548463584	0.006044175119619471	0.0017490350401361578	0.003996598762744802	0.0031976822195036313	0.0018713211286226742	0.0009489894592749185	0.017850737222474513	0.002627648183977133	0.0017490344290094178	0.0009131105793195885	0.027089969942190765	0.004058600455124007	0.002635034243468242	0.0017490280226407698	0.0035470125610201366	0.0017773346122453221	0.006217936419134546	0.0041650466938735935
RV/R5.PHL/2009/TRa-272	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R5.PHL/2009/TRa-226	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R5.PHL/2009/TRa-225	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R5.PHL/2009/TRa-273	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R5.PHL/2008/TRa-067	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2008/TRa-088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2008/TRa-002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n141141	1.07050955417921e-05	2.570033685455286e-06	2.402666454290641e-05	2.5687680275452957e-06	2.2312641999513348e-05	9.209410798517839e-06	7.694198282985772e-06	6.1106508481497e-06	5.240571619545131e-06	2.6126160949061824e-05	2.7940887219387434e-06	2.568957831909208e-06	1.0295522875782542e-05	9.41529716812411e-06	2.6943768683789362e-06	6.120532597907683e-06	1.0281450229799203e-05	1.7632791274928762e-05	5.102494415681196e-06	1.1659356388325753e-05	9.328661401129008e-06	5.459242033252868e-06	2.768505664765651e-06	5.207630773730987e-05	7.665689867525068e-06	5.102492632829069e-06	2.6638355006969534e-06	0.9996493529496263	1.1840235148255451e-05	7.68723736454058e-06	5.102473943403498e-06	1.034776969565304e-05	5.18505331549712e-06	1.8139708540787627e-05	1.2150772859808988e-05
RV/R3.PHL/2013/TRa-447	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2008/TRa-090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2008/TRa-066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2008/TRa-049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R3.PHL/2008/TRa-006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n142142	1.3123385058736582e-16	3.0036219891574803e-17	2.7932199679223726e-16	2.986306877817928e-17	0.999999999999929	1.072366414814447e-16	9.013407158159215e-17	7.88667677069695e-17	6.09313615313898e-17	3.0373476896962e-16	3.248252218199022e-17	2.986527587423355e-17	1.1970755894849416e-16	1.0948301295032242e-16	3.133205422920515e-17	7.115542651294493e-17	1.195608461363995e-16	2.050502842774117e-16	5.931876294081638e-17	5.82756224383039e-16	1.0844983823253595e-16	6.347443734879365e-17	3.218510758539701e-17	4.230557804233979e-15	9.040310417561014e-17	5.931874250634339e-17	3.096827039362742e-17	9.116963643114523e-15	3.665464906056054e-15	8.936754727161404e-17	5.932148523576447e-17	5.060437142017864e-14	6.028165344066364e-17	2.1099310755733933e-16	1.4139747714307624e-16
n148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
18-130	0.02487954938568315	0.005972976141776675	0.05584000468861722	0.00597003455124938	0.051856471129494014	0.021403453151307542	0.01788196879130922	0.014201670810895836	0.012179532876349758	0.06071941242582106	0.006493700597527565	0.007148347340597421	0.023927667648112428	0.021881955656183984	0.006261962579032583	0.014224636562622801	0.023894962235615866	0.040980108195060046	0.011858630921933025	0.027097337800792598	0.021896534470123418	0.012687743380692907	0.006434242288207437	0.12102975304675612	0.017815712854995055	0.011858626860161668	0.006190979598726292	0.18367266250918193	0.027517742131760527	0.017865790985345503	0.011858584514853996	0.024049093667570492	0.012050503452493797	0.04215821972372158	0.028239427025427078
18-216	0.02487954938568315	0.005972976141776675	0.05584000468861722	0.00597003455124938	0.051856471129494014	0.021403453151307542	0.01788196879130922	0.014201670810895836	0.012179532876349758	0.06071941242582106	0.006493700597527565	0.007148347340597421	0.023927667648112428	0.021881955656183984	0.006261962579032583	0.014224636562622801	0.023894962235615866	0.040980108195060046	0.011858630921933025	0.027097337800792598	0.021896534470123418	0.012687743380692907	0.006434242288207437	0.12102975304675612	0.017815712854995055	0.011858626860161668	0.006190979598726292	0.18367266250918193	0.027517742131760527	0.017865790985345503	0.011858584514853996	0.024049093667570492	0.012050503452493797	0.04215821972372158	0.028239427025427078
n7575	0.0075551195603742885	0.0018138008850085835	0.016956814869143622	0.0018129076471299452	0.015747143718245794	0.0064995402789050265	0.005430179275116712	0.004312590912359563	0.0036985326282982134	0.6630566523662097	0.001971927693137304	0.0018130416015310806	0.007266063713251429	0.00664484455313164	0.0019015560675605125	0.004319564955757472	0.007256131945476044	0.012444339776804036	0.003601084662543785	0.06036588434701121	0.006583701373671207	0.0038528592397169136	0.0019538724544046837	0.03675284631344392	0.0054100594652148545	0.003601083404296185	0.0018800015019357552	0.055775483640396965	0.008356244166041398	0.005425266607976282	0.0036010702142369013	0.0073029368984771255	0.0036593505936087975	0.01280209656055532	0.008575406109027576
n7979	0.01179002232148935	0.002830498280020457	0.026461689217617292	0.00282910435177837	0.024573956037913597	0.010142754771165137	0.00847398037207808	0.006729945530822602	0.00577168658893233	0.5161324276087927	0.003077260569162989	0.002829313392200144	0.011338940791607285	0.010369507057856244	0.002967443242022138	0.006740828763930339	0.011323441928508178	0.0194198175915364	0.00561961570742645	0.05225898701886928	0.010274091036324796	0.006012518541211342	0.00304908475196032	0.05735407295027696	0.008442582720995075	0.005619613743888072	0.0029338066055910263	0.08703954872681939	0.0130402046525075	0.008466313987081671	0.005619593160349688	0.011396482657543533	0.005710541684487338	0.019978109281348244	0.013382214355885378
n8181	0.015661493693352263	0.003759944616965318	0.035150873127847385	0.0037580929666649926	0.032643267927238456	0.013473315448460909	0.01125656818418362	0.008939847322890215	0.007666926376196276	0.3818169634606335	0.004087735856861354	0.003758370649366347	0.015062291220040646	0.013774526032387721	0.003941857984068661	0.008954304266399935	0.01504170301926698	0.0257966730208428	0.0074649202148249025	0.04484780837063281	0.013647778399625754	0.007986839943696544	0.0040503079901964755	0.07618734106733725	0.0112148605350364	0.007464917606522467	0.0038971761374218344	0.11562059055415849	0.017322196460394006	0.011246384400217985	0.007464890263999461	0.015138728019385941	0.007585703414166724	0.02653829008827636	0.017776511360439184
Z-16-210	0.017409557812860448	0.004179612396102174	0.03907425242277735	0.004177554073084976	0.036286759826821446	0.014977145144875298	0.012512974714546751	0.009937672092673122	0.008522673546137569	0.32117024260951	0.004543990191301971	0.004177862749456306	0.01674347510676738	0.015311975473156512	0.00438183009918512	0.009953742653933608	0.01672058894541841	0.028675979387997354	0.008298120383214053	0.041501479744156695	0.015171080850752182	0.008878294399267204	0.004502384797763371	0.08469102276514841	0.01246661184882755	0.00829811748378486	0.004332161069677834	0.12852563076177675	0.01925562060858616	0.01250165426330661	0.008298087089414798	0.01682844343119973	0.008432384849486274	0.02950037235225012	0.019760644054781316
Z-14-138	0.011567884673914564	0.002777168420903717	0.025963120408044903	0.002775800755880826	0.4467843864359129	0.009951653548168467	0.008314320787548079	0.006603145578476574	0.005662941342617779	0.02834909225181462	0.0030192814233082257	0.002776005857739448	0.01112530204142048	0.010174133559695516	0.002911533181538785	0.006613823758893595	0.011110095194815905	0.019053927457353428	0.005513735652284672	0.12550089290901165	0.010080515286292613	0.005899235742559624	0.0029916364710675758	0.056273456111854914	0.00828351470450123	0.00551373372574162	0.002878530298215636	0.08539962302753495	0.012794512124841787	0.008306798925407852	0.005513713530020897	0.011181759752094964	0.005602948478844484	0.019601698611568418	0.013130077970109432
Z-13-002	0.010094800579245113	0.0024235166734691456	0.02265691008531216	0.0024223231704169905	0.4903658577651134	0.008684384469101225	0.007255553860372976	0.005762284089912897	0.004941807872151283	0.02476692170167759	0.0026347983853647634	0.002422502154079045	0.009708577553963777	0.008878533305517114	0.0025407710809709464	0.005771602483456552	0.009695307186196494	0.016627551878419584	0.004811602416991638	0.13635783477115299	0.008796836623088507	0.005148011937340854	0.002610673812224667	0.04910744996859541	0.007228670702928726	0.004811600735779519	0.002511970869430231	0.07452461606482663	0.011165226145473363	0.007248989870295218	0.004811583111833644	0.009757845795002247	0.004889454653473811	0.017105568051214687	0.011458060175606952
n8787	0.002151094865146213	0.0005164256818122854	0.004827947076517581	0.0005161713589787768	0.004483529310469298	0.0018505501611242488	0.0015460815228909859	0.0012278815831993672	0.001053046809085028	0.0052498224274701265	0.000561447572238967	0.0005162094984975674	0.002068794837526842	0.001891921217621094	0.0005414113516046605	0.001229867233965404	0.002065967062996907	0.8192982052381669	0.0010253014084890232	0.10024794661948873	0.0018745125216600288	0.0010969867068888071	0.0005563068817420976	0.010464276356262	0.0015403530073563544	0.0010253010502405658	0.0005352743321881758	0.015880404737626783	0.0023791911926525707	0.0015446827875069192	0.0010252972947647466	0.0020792933767976953	0.0010418908938208348	0.003645015006639059	0.002441591016563455
RADDL1-16-154	0.01779618375777974	0.004272431904179843	0.03994200104266546	0.00427032787057711	0.03709260469415863	0.015309752839802107	0.0127908588931552	0.010158364766457715	0.008711942380443065	0.04343221032635449	0.0046449016860280615	0.004270643401935512	0.01711530889795103	0.015652018973946448	0.004479140393954455	0.010174792217651864	0.017091914487980673	0.04666410606919438	0.008482402412011153	0.28773462791488436	0.015507995408400274	0.009075460748825655	0.0046023723330894965	0.08657181417034819	0.012743466415600882	0.008482399448192346	0.004428368330373996	0.1313798872554663	0.019683243331278303	0.012779287040919978	0.008482368378833732	0.017202164172016164	0.008619648581018135	0.030155507276339557	0.020199482178185596
Z-15-001	0.017010537004985456	0.004083817182184384	0.038178684600984	0.004081806035190952	0.035455080333470376	0.01463387436111336	0.012226181831396685	0.009709904220022953	0.008327336931607207	0.041514811884418114	0.004439843569279782	0.004082107636810801	0.01635972067511822	0.014961030498612247	0.004281400128192038	0.009725606449795284	0.016337359056361807	0.04728515443988929	0.008107930446470903	0.31649782733678633	0.014823365130314271	0.008674807082597345	0.0043991917564076295	0.082749934962301	0.01218088158589642	0.008107927613495575	0.004232869494989446	0.12557986949831001	0.018814288704929367	0.012215120840830266	0.008107897915753559	0.01644274155609318	0.008239117619432362	0.02882423442071041	0.01930773719524898
RV/R1.PHL/2013/TRa-573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RV/R1.PHL/2012/TRa-382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n108108	2.375406913831952e-07	5.702776610724506e-08	5.331393595138952e-07	5.699964421814379e-08	4.951062044560925e-07	2.043521261083627e-07	1.7073032779034039e-07	1.3559239600969577e-07	1.1628561179813199e-07	5.797261225926938e-07	6.199939479115401e-08	5.7003855881149246e-08	2.2845764182663498e-07	2.0892068877095224e-07	5.978686564671378e-08	1.3581148171140658e-07	2.2814418384655057e-07	3.9126276959119174e-07	1.132217324414535e-07	2.5871649743441533e-07	2.0699820896750012e-07	1.2113780351917385e-07	6.14317198813346e-08	3.474856862396634e-05	1.7009775523894127e-07	1.1322169288174022e-07	5.910914265805899e-08	1.7536376162500912e-06	0.9999571127530715	1.705758519650946e-07	1.1322128689466979e-07	2.2961170224991467e-07	1.1505368121220498e-07	4.2513255593426855e-07	2.696239251000914e-07
RV/R1.PHL/2008/TRa-094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
